value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.0033015799708664417,0.0039484091103076935,0.11747808754444122,-0.05414522439241409,0.713670015335083,0.06834576278924942,0.16973167657852173,-0.009146198630332947,0.2878935635089874,0.5286141633987427,0
0.052211325615644455,-36.14507293701172,-1.1427627801895142,-38.310787200927734,0.256183385848999,-36.591468811035156,0.37513503432273865,-38.823394775390625,14.584410667419434,0.3665348291397095,10000
0.08590109646320343,-53.21402359008789,-4.745277404785156,-60.748958587646484,1.196982979774475,-53.638671875,-4.56217098236084,-61.04474639892578,26.086700439453125,0.2558066248893738,20000
0.11135084927082062,-58.59228515625,0.07020775973796844,-73.24017333984375,1.000810980796814,-58.63960647583008,0.05388005077838898,-73.3600845336914,129.21176147460938,0.18882068991661072,30000
0.17917990684509277,-60.28874588012695,0.2452644556760788,-79.16690826416016,1.1027997732162476,-60.41404342651367,-0.1497381031513214,-79.2914810180664,139.65867614746094,0.18875791132450104,40000
0.13425090909004211,-60.497562408447266,-4.956923484802246,-82.39104461669922,0.9496920108795166,-60.81843566894531,-4.4955878257751465,-82.4908447265625,91.53407287597656,0.1927327662706375,50000
0.10586772859096527,-60.72240447998047,0.35147398710250854,-84.30503845214844,0.8673652410507202,-60.87965393066406,-0.2750142216682434,-84.38660430908203,153.5311279296875,0.16815578937530518,60000
0.12247902154922485,-62.49321746826172,-0.0748123973608017,-85.03204345703125,1.0232445001602173,-63.114891052246094,0.40272220969200134,-85.13432312011719,45.34796905517578,0.17335310578346252,70000
0.1497449427843094,-63.239105224609375,-2.309244155883789,-85.63763427734375,1.2103123664855957,-63.58134078979492,-2.5608882904052734,-85.71546173095703,44.50886535644531,0.14880278706550598,80000
0.11556078493595123,-62.048431396484375,-2.2651820182800293,-85.93578338623047,0.6849073171615601,-62.34025573730469,-2.3601324558258057,-86.00731658935547,60.99610137939453,0.1558777242898941,90000
0.14719870686531067,-61.10236358642578,0.5185560584068298,-86.0860824584961,1.0998754501342773,-61.17668914794922,-0.22818312048912048,-86.15534973144531,159.16429138183594,0.15523357689380646,100000
0.11238481104373932,-62.34962844848633,-2.378511667251587,-86.67501831054688,1.027732491493225,-62.74942398071289,-1.968230962753296,-86.68624877929688,55.78526306152344,0.15022695064544678,110000
0.07317277789115906,-61.333465576171875,-0.9535197019577026,-86.9979019165039,1.1054065227508545,-61.94324493408203,-0.4463331997394562,-87.13301849365234,19.914730072021484,0.15338434278964996,120000
0.11367916315793991,-64.14326477050781,-1.7270886898040771,-87.59957885742188,1.0520439147949219,-64.60836791992188,-2.408170461654663,-87.68769836425781,52.7155647277832,0.16086921095848083,130000
0.10883797705173492,-61.03538131713867,-0.02041482925415039,-88.37726593017578,0.9630401134490967,-61.06958770751953,-0.1763906180858612,-88.34369659423828,150.70765686035156,0.16139915585517883,140000
0.10942469537258148,-64.30659484863281,-0.6978428363800049,-89.06402587890625,1.4504879713058472,-64.60115814208984,1.0288074016571045,-89.01915740966797,66.54933166503906,0.15814372897148132,150000
0.15654051303863525,-63.854835510253906,-0.1621333658695221,-89.61300659179688,1.0769896507263184,-64.21914672851562,-0.4311397075653076,-89.6655044555664,80.34283447265625,0.17858920991420746,160000
0.1769786775112152,-64.08023071289062,0.23657777905464172,-90.29515838623047,0.7748467922210693,-64.35545349121094,0.21648243069648743,-90.34349060058594,66.7989501953125,0.1730082929134369,170000
0.19241419434547424,-64.30967712402344,1.0829592943191528,-90.84135437011719,2.087200164794922,-64.40444946289062,0.3844725489616394,-90.84812927246094,242.56112670898438,0.13941749930381775,180000
0.11759079992771149,-62.44982147216797,-0.458103746175766,-91.57513427734375,0.8404413461685181,-62.873538970947266,0.09011813998222351,-91.64668273925781,42.13127136230469,0.15169206261634827,190000
0.14206095039844513,-63.724708557128906,0.5088331699371338,-92.03675842285156,0.9835048913955688,-64.09947967529297,1.1934503316879272,-92.11685943603516,46.21855926513672,0.15835034847259521,200000
0.13482403755187988,-64.62307739257812,-5.523179531097412,-92.56867218017578,0.6297436952590942,-65.1138916015625,-6.601614952087402,-92.72893524169922,34.64936065673828,0.15813958644866943,210000
0.13280412554740906,-64.35562133789062,-0.5453183650970459,-93.08196258544922,0.8960328102111816,-64.74701690673828,-0.021116316318511963,-93.14137268066406,59.59223175048828,0.16418540477752686,220000
0.13554613292217255,-64.02225494384766,0.2631739377975464,-93.69418334960938,1.031995177268982,-64.4004135131836,0.19170811772346497,-93.71849822998047,55.31263732910156,0.14890223741531372,230000
0.1559155434370041,-63.94347381591797,-2.1496543884277344,-94.02420806884766,0.9617733955383301,-64.43080139160156,0.3085317611694336,-94.1391372680664,57.43465042114258,0.17185723781585693,240000
0.17860928177833557,-64.16224670410156,0.4099051356315613,-94.38102722167969,1.045688509941101,-64.59457397460938,0.2810141444206238,-94.46721649169922,70.14906311035156,0.1502973437309265,250000
0.1401917040348053,-63.6916389465332,-0.10224711894989014,-94.67015075683594,0.7949326634407043,-64.07221984863281,-0.1914621889591217,-94.69886016845703,44.71405792236328,0.13987860083580017,260000
0.14573493599891663,-65.62672424316406,0.10941693186759949,-94.82942962646484,1.0809403657913208,-65.79792022705078,0.7973392009735107,-94.91879272460938,107.1807861328125,0.15005329251289368,270000
0.11271071434020996,-65.26905059814453,-0.06852680444717407,-95.20452117919922,0.6598965525627136,-65.53690338134766,0.6195410490036011,-95.3029556274414,45.91034698486328,0.14742934703826904,280000
0.14101611077785492,-66.66448211669922,-15.556930541992188,-95.62268829345703,0.6223198175430298,-66.96682739257812,-12.387022972106934,-95.63558959960938,44.641197204589844,0.15942427515983582,290000
0.2519589066505432,-64.79100799560547,0.13850313425064087,-95.80223083496094,0.882728099822998,-65.33397674560547,0.8867018222808838,-95.89702606201172,37.64493179321289,0.15036123991012573,300000
0.16735875606536865,-65.73463439941406,-0.27585381269454956,-95.95359802246094,0.8864613771438599,-66.0786361694336,0.42767977714538574,-95.92996215820312,62.286861419677734,0.15396343171596527,310000
0.22389131784439087,-63.9188117980957,-15.240555763244629,-96.27572631835938,0.9094725251197815,-64.21793365478516,-14.831894874572754,-96.34660339355469,79.89971923828125,0.15374040603637695,320000
0.19826951622962952,-66.32661437988281,-0.3824705481529236,-96.63741302490234,1.4292539358139038,-66.17086791992188,0.046865224838256836,-96.5074462890625,179.4490509033203,0.1430336833000183,330000
0.19142451882362366,-63.847412109375,0.1302056610584259,-96.708251953125,0.9428456425666809,-64.44164276123047,-0.19280678033828735,-96.88765716552734,32.85036087036133,0.16348214447498322,340000
0.13893258571624756,-64.36264038085938,-1.5051110982894897,-97.0251693725586,0.7311045527458191,-64.64286804199219,-0.05142715573310852,-97.03380584716797,55.96125793457031,0.14318019151687622,350000
0.12787732481956482,-67.22415924072266,-9.410760879516602,-97.13834381103516,1.0116784572601318,-67.76499938964844,-10.263191223144531,-97.29866027832031,33.035099029541016,0.16575199365615845,360000
0.12967722117900848,-66.5545883178711,-0.10099425911903381,-97.40808868408203,0.8261110782623291,-66.97367858886719,-1.3049495220184326,-97.40390014648438,29.358108520507812,0.14941486716270447,370000
0.14768271148204803,-65.717529296875,-0.8305732011795044,-97.46402740478516,0.6495130062103271,-66.088623046875,0.005652368068695068,-97.4354248046875,55.60870361328125,0.15720467269420624,380000
0.16191455721855164,-64.8901596069336,-0.22599107027053833,-97.71004486083984,1.666949987411499,-65.31800842285156,-0.3736988604068756,-97.76834869384766,41.71489715576172,0.15207700431346893,390000
0.2668331563472748,-63.227760314941406,1.368871808052063,-97.7691650390625,1.504525065422058,-63.50631332397461,0.7975067496299744,-97.84467315673828,110.89117431640625,0.16821138560771942,400000
0.0935700386762619,-66.61384582519531,-12.428178787231445,-96.27869415283203,0.6238541007041931,-66.7427978515625,-11.663955688476562,-96.50133514404297,74.18324279785156,0.14893139898777008,410000
0.1271784007549286,-64.65176391601562,0.6622611880302429,-98.01512145996094,0.6325185298919678,-64.71136474609375,0.561363935470581,-97.9679946899414,107.54306030273438,0.1454138159751892,420000
0.11008113622665405,-63.924293518066406,-1.7701579332351685,-98.20647430419922,0.9015854597091675,-64.35164642333984,-1.3813446760177612,-98.35857391357422,27.292375564575195,0.14072000980377197,430000
0.1293725073337555,-64.58865356445312,-0.6959469318389893,-98.46942901611328,0.7130484580993652,-64.75963592529297,-1.8373185396194458,-98.46472930908203,75.47323608398438,0.13645720481872559,440000
0.5261205434799194,-64.60608673095703,0.8548092842102051,-98.52404022216797,1.7712112665176392,-64.7274169921875,0.10416814684867859,-98.46234893798828,161.00119018554688,0.13839882612228394,450000
0.12931007146835327,-66.36956024169922,-0.38724836707115173,-98.55609893798828,0.7876306772232056,-66.78511047363281,-0.18882295489311218,-98.75170135498047,32.695770263671875,0.15087607502937317,460000
0.16217127442359924,-63.17382049560547,0.8080665469169617,-98.66866302490234,0.9829019904136658,-63.401161193847656,1.2924926280975342,-98.81980895996094,75.04222869873047,0.14591503143310547,470000
0.12862494587898254,-65.2108154296875,0.015440762042999268,-98.77394104003906,0.7897205948829651,-65.58863830566406,-0.12113666534423828,-98.85184478759766,72.26968383789062,0.14328938722610474,480000
0.1829146146774292,-67.06512451171875,-10.833683967590332,-98.84698486328125,1.9862465858459473,-67.52536010742188,-11.276782035827637,-98.91019439697266,33.31283187866211,0.15530738234519958,490000
0.12210452556610107,-66.30831909179688,-16.96123504638672,-98.96614837646484,0.8426448106765747,-66.79554748535156,-16.48635482788086,-99.0704116821289,23.72934913635254,0.13197360932826996,500000
0.2414814680814743,-65.70677947998047,-19.382713317871094,-98.981689453125,0.9190362691879272,-65.9044189453125,-19.869384765625,-99.04896545410156,132.80311584472656,0.16154447197914124,510000
0.1291341930627823,-65.5948486328125,0.3036021888256073,-99.05531311035156,0.7509101033210754,-66.01460266113281,3.4230170249938965,-99.24597930908203,31.474639892578125,0.14060167968273163,520000
0.126034215092659,-66.01039123535156,3.0824146270751953,-99.22832489013672,0.5220819115638733,-66.26434326171875,0.7226390242576599,-99.29051208496094,38.794715881347656,0.13795627653598785,530000
0.11558648943901062,-67.51290893554688,-0.7020758986473083,-98.70296478271484,0.7619552612304688,-67.84494018554688,-0.4832182824611664,-98.95286560058594,41.943763732910156,0.16566205024719238,540000
0.13849332928657532,-66.6021728515625,0.5784549713134766,-98.8897476196289,0.7923212647438049,-66.89907836914062,0.44072768092155457,-98.82672119140625,59.02996826171875,0.15144741535186768,550000
0.12160339951515198,-66.63418579101562,0.24238485097885132,-99.37316131591797,0.6750470399856567,-66.94757080078125,0.8131058216094971,-99.44742584228516,77.2335433959961,0.14832237362861633,560000
0.17250016331672668,-67.31733703613281,0.8652361631393433,-99.39555358886719,1.3977501392364502,-67.51811218261719,0.6538739800453186,-99.37300109863281,93.08102416992188,0.12738117575645447,570000
0.16525527834892273,-66.90306091308594,1.0424185991287231,-99.41800689697266,1.2173171043395996,-67.33666229248047,-0.10382235050201416,-99.48979949951172,77.61506652832031,0.13276880979537964,580000
0.16620749235153198,-66.42198944091797,-0.8558553457260132,-97.93975830078125,0.7094159126281738,-66.82429504394531,-2.157588243484497,-98.03235626220703,27.210269927978516,0.13198477029800415,590000
0.17546215653419495,-66.95248413085938,0.33421340584754944,-99.44712829589844,0.9073237776756287,-67.15309143066406,1.5515342950820923,-99.35733032226562,73.50884246826172,0.1531510055065155,600000
0.20492005348205566,-65.41880798339844,0.36443963646888733,-97.74227905273438,0.6873970627784729,-65.82322692871094,0.11907270550727844,-97.85394287109375,59.67523956298828,0.14829197525978088,610000
0.21151460707187653,-65.70182800292969,0.32148510217666626,-98.02473449707031,0.7250998020172119,-65.92446899414062,0.3070630729198456,-97.9166259765625,66.58985137939453,0.14475154876708984,620000
0.11974632740020752,-67.60872650146484,0.11090907454490662,-99.5343246459961,0.9395084977149963,-67.94147491455078,0.2249087393283844,-99.43060302734375,33.0194091796875,0.14342057704925537,630000
0.10188935697078705,-67.20156860351562,0.13695424795150757,-99.52901458740234,0.6820345520973206,-67.6673583984375,0.16181030869483948,-99.69621276855469,24.440406799316406,0.13982656598091125,640000
0.13261544704437256,-66.22073364257812,0.02887028455734253,-99.09852600097656,0.6567854285240173,-66.654052734375,0.4775508940219879,-99.12932586669922,30.801101684570312,0.14985626935958862,650000
0.10067424178123474,-64.7171630859375,1.1151467561721802,-99.52445220947266,0.8594091534614563,-65.10196685791016,0.8457940816879272,-99.63961791992188,45.32098388671875,0.14525657892227173,660000
0.17305436730384827,-65.86770629882812,-0.257172554731369,-97.86544036865234,0.7913484573364258,-66.30111694335938,1.713002324104309,-98.03923797607422,45.51612091064453,0.14991571009159088,670000
0.25228071212768555,-66.76287078857422,1.318970799446106,-99.70893859863281,0.7052568197250366,-67.23348999023438,0.8232372999191284,-99.79150390625,39.97255325317383,0.16293427348136902,680000
0.3389063775539398,-66.56200408935547,0.08875468373298645,-99.90839385986328,1.8274084329605103,-67.08349609375,0.26270511746406555,-99.96385192871094,62.17155075073242,0.14952352643013,690000
0.15283441543579102,-66.85260772705078,1.196793556213379,-99.82009887695312,1.06973397731781,-67.12753295898438,0.3527863323688507,-99.87324523925781,36.55850601196289,0.1388511061668396,700000
0.11359923332929611,-66.8703384399414,1.3628729581832886,-99.7851333618164,0.4565252959728241,-67.24052429199219,1.0884487628936768,-99.76543426513672,32.91001510620117,0.13718774914741516,710000
0.14855408668518066,-67.87089538574219,-8.219703674316406,-99.89083862304688,0.7630177140235901,-68.12478637695312,-7.712040901184082,-99.8207778930664,67.09366607666016,0.1480172574520111,720000
0.13628460466861725,-67.18991088867188,-8.687661170959473,-99.94747924804688,0.951528012752533,-67.47352600097656,-15.642290115356445,-99.83602142333984,57.57969665527344,0.14908312261104584,730000
0.10334208607673645,-68.09886169433594,-0.7694578170776367,-99.45858001708984,0.5980541706085205,-68.26973724365234,0.23130890727043152,-99.48319244384766,73.43844604492188,0.15650148689746857,740000
0.15249699354171753,-66.54296875,-6.797119140625,-97.923095703125,0.6064922213554382,-67.00686645507812,-7.096663475036621,-98.12150573730469,22.743112564086914,0.17209896445274353,750000
0.2446523755788803,-66.37071228027344,0.06533429026603699,-98.27914428710938,0.8308852314949036,-66.76231384277344,-0.08750206232070923,-98.31452941894531,33.03470230102539,0.13726390898227692,760000
0.20342297852039337,-65.14116668701172,0.22309230268001556,-99.44842529296875,1.2773888111114502,-65.57998657226562,0.6612741351127625,-99.53309631347656,59.318878173828125,0.13503356277942657,770000
0.10646826028823853,-68.10414123535156,-25.17425537109375,-99.38995361328125,0.7030587196350098,-68.2914810180664,-25.173593521118164,-99.56898498535156,50.614532470703125,0.1395326554775238,780000
0.20758897066116333,-66.39776611328125,-0.025747135281562805,-98.32462310791016,0.8916829228401184,-66.8299331665039,0.27295780181884766,-98.4478759765625,36.88129425048828,0.14470162987709045,790000
0.13018541038036346,-66.04489135742188,0.16529126465320587,-99.5594711303711,0.9570693969726562,-66.41012573242188,0.6295446157455444,-99.64253997802734,45.963172912597656,0.1461879014968872,800000
0.19742777943611145,-67.67056274414062,0.1781129390001297,-99.2502212524414,1.85404372215271,-68.2149658203125,-0.0151766836643219,-99.42906951904297,31.869577407836914,0.14750686287879944,810000
0.09539301693439484,-69.18463134765625,0.14352163672447205,-99.63529968261719,0.5431153178215027,-69.39241027832031,1.2563954591751099,-99.71255493164062,51.831581115722656,0.1580093502998352,820000
0.3111751079559326,-68.80271911621094,-14.2991361618042,-99.5160140991211,1.2335319519042969,-69.37919616699219,-14.572300910949707,-99.63873291015625,50.058677673339844,0.1424335539340973,830000
0.12197563797235489,-68.53294372558594,-13.608661651611328,-99.01690673828125,0.8348662853240967,-68.90380096435547,-15.67178726196289,-99.13037872314453,22.702342987060547,0.14717012643814087,840000
0.0961325466632843,-68.91043853759766,-0.11075644195079803,-99.40534973144531,0.4685540199279785,-69.0943603515625,0.31686943769454956,-99.48806762695312,31.205799102783203,0.13528750836849213,850000
0.19279438257217407,-66.97114562988281,-10.27454662322998,-98.94677734375,0.5785139799118042,-67.32520294189453,-11.788928985595703,-99.04360961914062,53.216636657714844,0.15891605615615845,860000
0.12131727486848831,-67.3266830444336,1.2420926094055176,-99.80290985107422,0.5869389772415161,-67.65534973144531,-0.3461947739124298,-99.72306823730469,35.92424774169922,0.14533577859401703,870000
0.13561122119426727,-66.68940734863281,0.3313758969306946,-99.11166381835938,0.6548595428466797,-67.00697326660156,2.7127201557159424,-99.11878967285156,29.912662506103516,0.14596819877624512,880000
0.15876051783561707,-67.1318359375,-15.13481616973877,-99.1185531616211,0.7455843687057495,-67.2880859375,-15.015995025634766,-99.13545227050781,77.60259246826172,0.15101666748523712,890000
0.12023301422595978,-66.88912200927734,2.440037965774536,-99.02926635742188,0.5546013116836548,-67.40350341796875,-0.35109594464302063,-99.18181610107422,31.680999755859375,0.1405496895313263,900000
0.19267696142196655,-67.96195983886719,1.5777682065963745,-99.54972076416016,1.2545925378799438,-68.40413665771484,0.5164146423339844,-99.79280853271484,25.64590072631836,0.1326562762260437,910000
0.1210923045873642,-67.76531219482422,-16.11170196533203,-99.69222259521484,0.8776099681854248,-68.27883911132812,-17.03006362915039,-99.93576049804688,19.946475982666016,0.15711955726146698,920000
0.11530421674251556,-67.63275909423828,-20.120502471923828,-99.50634765625,0.5522804856300354,-68.1058578491211,-20.464244842529297,-99.6359634399414,30.63888931274414,0.14085102081298828,930000
0.12440434098243713,-68.81752014160156,-1.7143011093139648,-98.94988250732422,0.6127317547798157,-69.29167175292969,1.4396402835845947,-99.12159729003906,27.11309242248535,0.15348072350025177,940000
0.2465672492980957,-68.47445678710938,0.6768932342529297,-99.61759185791016,0.8137454986572266,-68.9079360961914,0.25652843713760376,-99.67222595214844,38.501983642578125,0.13115206360816956,950000
0.16807201504707336,-67.0811538696289,-5.717637062072754,-99.53926086425781,0.8806459307670593,-67.52088928222656,-6.093538284301758,-99.71128845214844,62.686241149902344,0.1440841257572174,960000
0.16804318130016327,-66.36282348632812,0.25271832942962646,-98.97625732421875,0.9980134963989258,-66.78004455566406,1.6892976760864258,-99.1751708984375,63.687564849853516,0.14462760090827942,970000
0.09854713082313538,-68.80511474609375,0.661594569683075,-99.04051971435547,0.6250147223472595,-69.21234130859375,-0.2896316647529602,-99.08788299560547,25.373455047607422,0.15606218576431274,980000
0.13749603927135468,-66.14501190185547,0.3996823728084564,-99.05126953125,0.7666224241256714,-66.50529479980469,0.25169938802719116,-99.13802337646484,54.76478576660156,0.14094987511634827,990000
0.12089742720127106,-67.63175964355469,-3.860792398452759,-99.05513000488281,0.7770434021949768,-67.97309875488281,-2.6397881507873535,-99.20328521728516,45.72430419921875,0.15083050727844238,1000000
